Date,Total,Day
2013111521,1433,Friday
2013111522,1333,Friday
2013111523,1074,Friday
2013111600,846,Saturday
2013111601,468,Saturday
2013111602,189,Saturday
2013111603,132,Saturday
2013111604,212,Saturday
2013111605,557,Saturday
2013111606,1606,Saturday
2013111607,2433,Saturday
2013111608,2402,Saturday
2013111609,2314,Saturday
2013111610,2384,Saturday
2013111611,2366,Saturday
2013111612,2269,Saturday
2013111613,2229,Saturday
2013111614,2107,Saturday
2013111615,2201,Saturday
2013111616,2376,Saturday
2013111617,2802,Saturday
2013111618,2616,Saturday
2013111619,2656,Saturday
2013111620,1890,Saturday
2013111621,1499,Saturday
2013111622,1469,Saturday
2013111623,1255,Saturday
2013111700,796,Sunday
2013111701,468,Sunday
2013111702,248,Sunday
2013111703,166,Sunday
2013111704,225,Sunday
2013111705,317,Sunday
2013111706,730,Sunday
2013111707,1045,Sunday
2013111708,1089,Sunday
2013111709,1385,Sunday
2013111710,1686,Sunday
2013111711,2171,Sunday
2013111712,2247,Sunday
2013111713,2399,Sunday
2013111714,2521,Sunday
2013111715,2313,Sunday
2013111716,2327,Sunday
2013111717,2481,Sunday
2013111718,2439,Sunday
2013111719,2124,Sunday
2013111720,1609,Sunday
2013111721,1628,Sunday
2013111722,1335,Sunday
2013111723,1049,Sunday
2013111800,911,Monday
2013111801,517,Monday
2013111802,126,Monday
2013111803,125,Monday
2013111804,284,Monday
2013111805,1058,Monday
2013111806,2476,Monday
2013111807,3503,Monday
2013111808,3977,Monday
2013111809,4050,Monday
2013111810,3035,Monday
2013111811,2526,Monday
2013111812,1742,Monday
2013111813,2545,Monday
2013111814,2762,Monday
2013111815,2820,Monday
2013111816,2705,Monday
2013111817,2914,Monday
2013111818,2498,Monday
2013111819,1848,Monday
2013111820,1360,Monday
2013111821,1387,Monday
2013111822,1103,Monday
2013111823,829,Monday
2013111900,342,Tuesday
2013111901,168,Tuesday
2013111902,83,Tuesday
2013111903,141,Tuesday
2013111904,273,Tuesday
2013111905,1091,Tuesday
2013111906,2636,Tuesday
2013111907,3736,Tuesday
2013111908,4196,Tuesday
2013111909,3626,Tuesday
2013111910,2938,Tuesday
2013111911,2491,Tuesday
2013111912,2379,Tuesday
2013111913,2082,Tuesday
2013111914,2494,Tuesday
2013111915,2608,Tuesday
2013111916,2663,Tuesday
2013111917,2741,Tuesday
2013111918,2719,Tuesday
2013111919,2124,Tuesday
2013111920,1464,Tuesday
2013111921,1316,Tuesday
2013111922,1058,Tuesday
2013111923,695,Tuesday
2013112000,420,Wednesday
2013112001,193,Wednesday
2013112002,91,Wednesday
2013112003,119,Wednesday
2013112004,289,Wednesday
2013112005,1147,Wednesday
2013112006,2313,Wednesday
2013112007,3696,Wednesday
2013112008,4030,Wednesday
2013112009,4111,Wednesday
2013112010,2828,Wednesday
2013112011,2658,Wednesday
2013112012,2479,Wednesday
2013112013,2102,Wednesday
2013112014,2335,Wednesday
2013112015,2698,Wednesday
2013112016,2796,Wednesday
2013112017,2984,Wednesday
2013112018,2732,Wednesday
2013112019,2364,Wednesday
2013112020,1519,Wednesday
2013112021,1360,Wednesday
2013112022,859,Wednesday
2013112023,870,Wednesday
2013112100,514,Thursday
2013112101,189,Thursday
2013112102,115,Thursday
2013112103,120,Thursday
2013112104,281,Thursday
2013112105,1057,Thursday
2013112106,2674,Thursday
2013112107,3734,Thursday
2013112108,4231,Thursday
2013112109,4002,Thursday
2013112110,3149,Thursday
2013112111,2837,Thursday
2013112112,2483,Thursday
2013112113,2293,Thursday
2013112114,2628,Thursday
2013112115,2807,Thursday
2013112116,2695,Thursday
2013112117,3090,Thursday
2013112118,3034,Thursday
2013112119,2218,Thursday
2013112120,1701,Thursday
2013112121,1511,Thursday
2013112122,1272,Thursday
2013112123,976,Thursday
2013112200,571,Friday
2013112201,301,Friday
2013112202,115,Friday
2013112203,132,Friday
2013112204,305,Friday
2013112205,1086,Friday
2013112206,2497,Friday
2013112207,3586,Friday
2013112208,4042,Friday
2013112209,3599,Friday
2013112210,2937,Friday
2013112211,2648,Friday
2013112212,2457,Friday
2013112213,2222,Friday
2013112214,2466,Friday
2013112215,2516,Friday
2013112216,2761,Friday
2013112217,2800,Friday
2013112218,2610,Friday
2013112219,2245,Friday
2013112220,1638,Friday
2013112221,1574,Friday
2013112222,1389,Friday
2013112223,1258,Friday
2013112300,788,Saturday
2013112301,343,Saturday
2013112302,198,Saturday
2013112303,150,Saturday
2013112304,215,Saturday
2013112305,584,Saturday
2013112306,1552,Saturday
2013112307,2290,Saturday
2013112308,1850,Saturday
2013112309,1925,Saturday
2013112310,1864,Saturday
2013112311,2303,Saturday
2013112312,2302,Saturday
2013112313,2244,Saturday
2013112314,2101,Saturday
2013112315,2375,Saturday
2013112316,2488,Saturday
2013112317,2681,Saturday
2013112318,2506,Saturday
2013112319,2390,Saturday
2013112320,1982,Saturday
2013112321,1582,Saturday
2013112322,1475,Saturday
2013112323,1160,Saturday
2013112400,764,Sunday
2013112401,476,Sunday
2013112402,254,Sunday
2013112403,136,Sunday
2013112404,202,Sunday
2013112405,343,Sunday
2013112406,681,Sunday
2013112407,1047,Sunday
2013112408,1166,Sunday
2013112409,1428,Sunday
2013112410,1795,Sunday
2013112411,2223,Sunday
2013112412,2294,Sunday
2013112413,2317,Sunday
2013112414,2663,Sunday
2013112415,2438,Sunday
2013112416,2614,Sunday
2013112417,2469,Sunday
2013112418,2037,Sunday
2013112419,1782,Sunday
2013112420,1531,Sunday
2013112421,1445,Sunday
2013112422,1180,Sunday
2013112423,895,Sunday
2013112500,529,Monday
2013112501,204,Monday
2013112502,95,Monday
2013112503,142,Monday
2013112504,280,Monday
2013112505,1086,Monday
2013112506,2513,Monday
2013112507,3638,Monday
2013112508,4313,Monday
2013112509,3964,Monday
2013112510,2881,Monday
2013112511,2577,Monday
2013112512,2217,Monday
2013112513,2072,Monday
2013112514,2447,Monday
2013112515,2538,Monday
2013112516,2703,Monday
2013112517,2852,Monday
2013112518,2548,Monday
2013112519,1877,Monday
2013112520,1165,Monday
2013112521,1005,Monday
2013112522,888,Monday
2013112523,643,Monday
2013112600,379,Tuesday
2013112601,184,Tuesday
2013112602,120,Tuesday
2013112603,139,Tuesday
2013112604,325,Tuesday
2013112605,1092,Tuesday
2013112606,2471,Tuesday
2013112607,3545,Tuesday
2013112608,4285,Tuesday
2013112609,3822,Tuesday
2013112610,2982,Tuesday
2013112611,2862,Tuesday
2013112612,2453,Tuesday
2013112613,2205,Tuesday
2013112614,2329,Tuesday
2013112615,2566,Tuesday
2013112616,2738,Tuesday
2013112617,2804,Tuesday
2013112618,2571,Tuesday
2013112619,1713,Tuesday
2013112620,1699,Tuesday
2013112621,1335,Tuesday
2013112622,1184,Tuesday
2013112623,923,Tuesday
2013112700,539,Wednesday
2013112701,369,Wednesday
2013112702,178,Wednesday
2013112703,183,Wednesday
2013112704,299,Wednesday
2013112705,958,Wednesday
2013112706,2215,Wednesday
2013112707,2947,Wednesday
2013112708,3497,Wednesday
2013112709,3010,Wednesday
2013112710,2416,Wednesday
2013112711,1936,Wednesday
2013112712,1979,Wednesday
2013112713,1973,Wednesday
2013112714,2131,Wednesday
2013112715,2192,Wednesday
2013112716,2309,Wednesday
2013112717,2382,Wednesday
2013112718,2218,Wednesday
2013112719,1681,Wednesday
2013112720,1366,Wednesday
2013112721,1203,Wednesday
2013112722,1125,Wednesday
2013112723,878,Wednesday
2013112800,643,Thursday
2013112801,297,Thursday
2013112802,212,Thursday
2013112803,182,Thursday
2013112804,260,Thursday
2013112805,556,Thursday
2013112806,856,Thursday
2013112807,967,Thursday
2013112808,849,Thursday
2013112809,763,Thursday
2013112810,900,Thursday
2013112811,1065,Thursday
2013112812,1487,Thursday
2013112813,1895,Thursday
2013112814,2213,Thursday
2013112815,1945,Thursday
2013112816,1536,Thursday
2013112817,1343,Thursday
2013112818,1179,Thursday
2013112819,1444,Thursday
2013112820,1615,Thursday
2013112821,1748,Thursday
2013112822,1490,Thursday
2013112823,1544,Thursday
2013112900,550,Friday
2013112901,255,Friday
2013112902,159,Friday
2013112903,147,Friday
2013112904,223,Friday
2013112905,527,Friday
2013112906,1145,Friday
2013112907,1542,Friday
2013112908,1655,Friday
2013112909,1558,Friday
2013112910,1694,Friday
2013112911,2257,Friday
2013112912,2147,Friday
2013112913,1958,Friday
2013112914,2021,Friday
2013112915,1967,Friday
2013112916,2112,Friday
2013112917,2084,Friday
2013112918,1787,Friday
2013112919,1588,Friday
2013112920,1184,Friday
2013112921,1190,Friday
2013112922,1062,Friday
2013112923,880,Friday
2013113000,519,Saturday
2013113001,321,Saturday
2013113002,162,Saturday
2013113003,169,Saturday
2013113004,211,Saturday
2013113005,372,Saturday
2013113006,915,Saturday
2013113007,1213,Saturday
2013113008,1259,Saturday
2013113009,1446,Saturday
2013113010,1614,Saturday
2013113011,2121,Saturday
2013113012,2418,Saturday
2013113013,2366,Saturday
2013113014,2370,Saturday
2013113015,2415,Saturday
2013113016,2541,Saturday
2013113017,2527,Saturday
2013113018,2428,Saturday
2013113019,2326,Saturday
2013113020,1922,Saturday
2013113021,1900,Saturday
2013113022,1496,Saturday
2013113023,1207,Saturday
2013120100,833,Sunday
2013120101,381,Sunday
2013120102,201,Sunday
2013120103,142,Sunday
2013120104,209,Sunday
2013120105,424,Sunday
2013120106,789,Sunday
2013120107,1130,Sunday
2013120108,1572,Sunday
2013120109,1924,Sunday
2013120110,2320,Sunday
2013120111,2636,Sunday
2013120112,2605,Sunday
2013120113,2663,Sunday
2013120114,2810,Sunday
2013120115,2764,Sunday
2013120116,2801,Sunday
2013120117,2804,Sunday
2013120118,2779,Sunday
2013120119,2396,Sunday
2013120120,1954,Sunday
2013120121,1854,Sunday
2013120122,1621,Sunday
2013120123,1269,Sunday
2013120200,673,Monday
2013120201,302,Monday
2013120202,167,Monday
2013120203,151,Monday
2013120204,331,Monday
2013120205,1140,Monday
2013120206,2496,Monday
2013120207,3565,Monday
2013120208,4374,Monday
2013120209,4227,Monday
2013120210,3006,Monday
2013120211,2783,Monday
2013120212,2586,Monday
2013120213,2113,Monday
2013120214,2635,Monday
2013120215,2953,Monday
2013120216,2825,Monday
2013120217,2896,Monday
2013120218,2764,Monday
2013120219,1823,Monday
2013120220,1595,Monday
2013120221,1503,Monday
2013120222,1228,Monday
2013120223,955,Monday
2013120300,604,Tuesday
2013120301,190,Tuesday
2013120302,100,Tuesday
2013120303,126,Tuesday
2013120304,269,Tuesday
2013120305,1102,Tuesday
2013120306,2535,Tuesday
2013120307,3617,Tuesday
2013120308,4392,Tuesday
2013120309,4059,Tuesday
2013120310,2891,Tuesday
2013120311,2879,Tuesday
2013120312,2247,Tuesday
2013120313,2218,Tuesday
2013120314,2582,Tuesday
2013120315,2743,Tuesday
2013120316,2843,Tuesday
2013120317,2980,Tuesday
2013120318,2462,Tuesday
2013120319,2092,Tuesday
2013120320,1419,Tuesday
2013120321,1316,Tuesday
2013120322,1067,Tuesday
2013120323,860,Tuesday
2013120400,519,Wednesday
2013120401,173,Wednesday
2013120402,105,Wednesday
2013120403,123,Wednesday
2013120404,287,Wednesday
2013120405,1125,Wednesday
2013120406,2587,Wednesday
2013120407,3770,Wednesday
2013120408,4373,Wednesday
2013120409,4197,Wednesday
2013120410,2937,Wednesday
2013120411,2768,Wednesday
2013120412,2456,Wednesday
2013120413,2377,Wednesday
2013120414,2467,Wednesday
2013120415,2809,Wednesday
2013120416,2819,Wednesday
2013120417,2570,Wednesday
2013120418,2644,Wednesday
2013120419,2018,Wednesday
2013120420,1472,Wednesday
2013120421,1280,Wednesday
2013120422,1079,Wednesday
2013120423,873,Wednesday
2013120500,543,Thursday
2013120501,141,Thursday
2013120502,98,Thursday
2013120503,146,Thursday
2013120504,277,Thursday
2013120505,1033,Thursday
2013120506,2578,Thursday
2013120507,3698,Thursday
2013120508,3884,Thursday
2013120509,3913,Thursday
2013120510,2678,Thursday
2013120511,2556,Thursday
2013120512,2237,Thursday
2013120513,2266,Thursday
2013120514,2799,Thursday
2013120515,2866,Thursday
2013120516,2160,Thursday
2013120517,3060,Thursday
2013120518,2896,Thursday
2013120519,2367,Thursday
2013120520,1836,Thursday
2013120521,1582,Thursday
2013120522,1559,Thursday
2013120523,1089,Thursday
2013120600,764,Friday
2013120601,362,Friday
2013120602,182,Friday
2013120603,152,Friday
2013120604,305,Friday
2013120605,1044,Friday
2013120606,2315,Friday
2013120607,3529,Friday
2013120608,4126,Friday
2013120609,3862,Friday
2013120610,2854,Friday
2013120611,2753,Friday
2013120612,2428,Friday
2013120613,2655,Friday
2013120614,2674,Friday
2013120615,2774,Friday
2013120616,2812,Friday
2013120617,2928,Friday
2013120618,2782,Friday
2013120619,2435,Friday
2013120620,1887,Friday
2013120621,1510,Friday
2013120622,1507,Friday
2013120623,1224,Friday
2013120700,679,Saturday
2013120701,372,Saturday
2013120702,178,Saturday
2013120703,161,Saturday
2013120704,193,Saturday
2013120705,537,Saturday
2013120706,1306,Saturday
2013120707,1768,Saturday
2013120708,1996,Saturday
2013120709,1974,Saturday
2013120710,2001,Saturday
2013120711,2265,Saturday
2013120712,2181,Saturday
2013120713,2126,Saturday
2013120714,2366,Saturday
2013120715,2469,Saturday
2013120716,2695,Saturday
2013120717,2811,Saturday
2013120718,2885,Saturday
2013120719,2820,Saturday
2013120720,2142,Saturday
2013120721,1451,Saturday
2013120722,1384,Saturday
2013120723,1260,Saturday
2013120800,828,Sunday
2013120801,477,Sunday
2013120802,234,Sunday
2013120803,158,Sunday
2013120804,187,Sunday
2013120805,344,Sunday
2013120806,660,Sunday
2013120807,1109,Sunday
2013120808,1293,Sunday
2013120809,1662,Sunday
2013120810,2182,Sunday
2013120811,2581,Sunday
2013120812,2415,Sunday
2013120813,2093,Sunday
2013120814,2459,Sunday
2013120815,2375,Sunday
2013120816,2475,Sunday
2013120817,2508,Sunday
2013120818,2483,Sunday
2013120819,2171,Sunday
2013120820,1546,Sunday
2013120821,1438,Sunday
2013120822,1304,Sunday
2013120823,1171,Sunday
2013120900,819,Monday
2013120901,336,Monday
2013120902,207,Monday
2013120903,203,Monday
2013120904,325,Monday
2013120905,957,Monday
2013120906,2313,Monday
2013120907,3189,Monday
2013120908,4057,Monday
2013120909,4037,Monday
2013120910,2832,Monday
2013120911,2839,Monday
2013120912,2070,Monday
2013120913,2264,Monday
2013120914,2518,Monday
2013120915,2452,Monday
2013120916,2710,Monday
2013120917,2966,Monday
2013120918,2656,Monday
2013120919,1895,Monday
2013120920,1436,Monday
2013120921,1374,Monday
2013120922,1235,Monday
2013120923,953,Monday
2013121000,505,Tuesday
2013121001,246,Tuesday
2013121002,107,Tuesday
2013121003,125,Tuesday
2013121004,295,Tuesday
2013121005,1111,Tuesday
2013121006,2699,Tuesday
2013121007,2633,Tuesday
2013121008,2971,Tuesday
2013121009,3205,Tuesday
2013121010,2406,Tuesday
2013121011,2098,Tuesday
2013121012,1835,Tuesday
2013121013,1681,Tuesday
2013121014,1969,Tuesday
2013121015,2279,Tuesday
2013121016,2562,Tuesday
2013121017,2494,Tuesday
2013121018,2025,Tuesday
2013121019,1712,Tuesday
2013121020,1229,Tuesday
2013121021,1227,Tuesday
2013121022,1179,Tuesday
2013121023,871,Tuesday
2013121100,474,Wednesday
2013121101,261,Wednesday
2013121102,119,Wednesday
2013121103,109,Wednesday
2013121104,272,Wednesday
2013121105,1136,Wednesday
2013121106,2919,Wednesday
2013121107,3870,Wednesday
2013121108,4293,Wednesday
2013121109,4117,Wednesday
2013121110,2748,Wednesday
2013121111,2861,Wednesday
2013121112,2369,Wednesday
2013121113,2756,Wednesday
2013121114,2441,Wednesday
2013121115,2860,Wednesday
2013121116,2771,Wednesday
2013121117,2948,Wednesday
2013121118,2799,Wednesday
2013121119,2473,Wednesday
2013121120,1743,Wednesday
2013121121,1382,Wednesday
2013121122,1325,Wednesday
2013121123,1021,Wednesday
2013121200,510,Thursday
2013121201,197,Thursday
2013121202,114,Thursday
2013121203,141,Thursday
2013121204,278,Thursday
2013121205,1110,Thursday
2013121206,2633,Thursday
2013121207,3667,Thursday
2013121208,4240,Thursday
2013121209,4079,Thursday
2013121210,2712,Thursday
2013121211,2889,Thursday
2013121212,2720,Thursday
2013121213,2695,Thursday
2013121214,2806,Thursday
2013121215,2631,Thursday
2013121216,2903,Thursday
2013121217,3010,Thursday
2013121218,3069,Thursday
2013121219,2959,Thursday
2013121220,1842,Thursday
2013121221,1542,Thursday
2013121222,1464,Thursday
2013121223,1139,Thursday
2013121300,712,Friday
2013121301,301,Friday
2013121302,138,Friday
2013121303,140,Friday
2013121304,326,Friday
2013121305,1069,Friday
2013121306,2689,Friday
2013121307,3611,Friday
2013121308,4142,Friday
2013121309,3904,Friday
2013121310,2982,Friday
2013121311,2881,Friday
2013121312,2788,Friday
2013121313,2717,Friday
2013121314,2780,Friday
2013121315,2910,Friday
2013121316,2856,Friday
2013121317,2992,Friday
2013121318,2359,Friday
2013121319,2022,Friday
2013121320,2345,Friday
2013121321,1659,Friday
2013121322,1670,Friday
2013121323,1268,Friday
2013121400,810,Saturday
2013121401,496,Saturday
2013121402,214,Saturday
2013121403,174,Saturday
2013121404,215,Saturday
2013121405,500,Saturday
2013121406,1240,Saturday
2013121407,1698,Saturday
2013121408,2284,Saturday
2013121409,1903,Saturday
2013121410,1920,Saturday
2013121411,1892,Saturday
2013121412,1656,Saturday
2013121413,1643,Saturday
2013121414,1599,Saturday
2013121415,1683,Saturday
2013121416,1613,Saturday
2013121417,1951,Saturday
2013121418,1890,Saturday
2013121419,1386,Saturday
2013121420,1034,Saturday
2013121421,985,Saturday
2013121422,817,Saturday
2013121423,763,Saturday
2013121500,587,Sunday
2013121501,354,Sunday
2013121502,222,Sunday
2013121503,108,Sunday
2013121504,128,Sunday
2013121505,262,Sunday
2013121506,565,Sunday
2013121507,892,Sunday
2013121508,1209,Sunday
2013121509,1464,Sunday
2013121510,1955,Sunday
2013121511,2450,Sunday
2013121512,2352,Sunday
2013121513,2090,Sunday
2013121514,2247,Sunday
2013121515,2302,Sunday
2013121516,2370,Sunday
2013121517,2352,Sunday
2013121518,2372,Sunday
2013121519,2124,Sunday
2013121520,1934,Sunday
2013121521,1457,Sunday
2013121522,1253,Sunday
2013121523,1089,Sunday
2013121600,636,Monday
2013121601,232,Monday
2013121602,103,Monday
2013121603,119,Monday
2013121604,305,Monday
2013121605,1046,Monday
2013121606,2571,Monday
2013121607,3596,Monday
2013121608,4197,Monday
2013121609,4035,Monday
2013121610,2918,Monday
2013121611,2908,Monday
2013121612,2666,Monday
2013121613,2306,Monday
2013121614,2637,Monday
2013121615,2743,Monday
2013121616,2644,Monday
2013121617,2946,Monday
2013121618,2906,Monday
